,Index,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
1908,TTWK000453237118366,TTWK000453237,2021/10/20 9:44:33,2021/10/20 9:44:33,YES,0,1,118366,118366
1910,TTWK000453248118375,TTWK000453248,2021/10/20 9:44:33,2021/10/20 9:44:33,YES,0,2,118375,118375
1912,TTWK000453240118366,TTWK000453240,2021/10/20 9:44:33,2021/10/20 9:44:33,YES,0,1,118366,118366
1913,TTWK000453238118366,TTWK000453238,2021/10/20 9:44:33,2021/10/20 9:44:33,YES,0,1,118366,118366
1915,TTWK000453242118401,TTWK000453242,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,118401,118401
1916,TTWK000453241118401,TTWK000453241,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,118401,118401
1918,TTWK000453258118401,TTWK000453258,2021/10/20 11:03:42,尚未完成,NO,,2,118401,118401
1920,TTWK00045325542558,TTWK000453255,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,42558,42558
1921,TTWK00045325642558,TTWK000453256,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,42558,42558
1922,TTWK00045325742558,TTWK000453257,2021/10/20 11:03:42,尚未完成,NO,,1,42558,42558
1923,TTWK00045325842558,TTWK000453258,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,2,42558,42558
1925,TTWK000453263118401,TTWK000453263,2021/10/20 11:03:42,2021/10/20 11:03:57,YES,0,1,118401,118401
1926,TTWK000453264118401,TTWK000453264,2021/10/20 11:03:42,2021/10/20 11:03:57,YES,0,1,118401,118401
1927,TTWK000453265118401,TTWK000453265,2021/10/20 11:03:42,2021/10/20 11:03:57,YES,0,1,118401,118401
1928,TTWK000453260118401,TTWK000453260,2021/10/20 11:03:42,2021/10/20 11:03:57,YES,0,1,118401,118401
1929,TTWK000453261118401,TTWK000453261,2021/10/20 11:03:42,2021/10/20 11:03:57,YES,0,1,118401,118401
1930,TTWK000453262118401,TTWK000453262,2021/10/20 11:03:42,2021/10/20 11:03:57,YES,0,1,118401,118401
1942,TTWK00045326642558,TTWK000453266,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,42558,42558
1943,TTWK00045327342558,TTWK000453273,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,42558,42558
1944,TTWK00045327442558,TTWK000453274,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,42558,42558
1945,TTWK00045327542558,TTWK000453275,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,42558,42558
1946,TTWK00045327642558,TTWK000453276,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,42558,42558
1947,TTWK00045327742558,TTWK000453277,2021/10/20 11:03:42,2021/10/20 11:03:42,YES,0,1,42558,42558
1949,TTWK00045326742558,TTWK000453267,2021/10/20 11:03:42,2021/10/20 11:12:53,YES,9,1,42558,42558
1950,TTWK00045326842558,TTWK000453268,2021/10/20 11:03:42,2021/10/20 11:12:53,YES,9,1,42558,42558
1951,TTWK00045326942558,TTWK000453269,2021/10/20 11:03:42,2021/10/20 11:12:53,YES,9,1,42558,42558
1952,TTWK00045327042558,TTWK000453270,2021/10/20 11:03:42,2021/10/20 11:12:53,YES,9,1,42558,42558
1954,TTWK000453280118401,TTWK000453280,2021/10/20 11:08:20,2021/10/20 12:05:59,YES,58,1,118401,118401
1955,TTWK000453281118401,TTWK000453281,2021/10/20 11:08:21,2021/10/20 12:05:59,YES,58,1,118401,118401
1956,TTWK000453279118401,TTWK000453279,2021/10/20 11:08:25,2021/10/20 12:05:59,YES,58,1,118401,118401
1957,TTWK000453278118401,TTWK000453278,2021/10/20 11:08:35,2021/10/20 12:05:59,YES,57,1,118401,118401
1960,TTWK00045327142558,TTWK000453271,2021/10/20 11:13:31,2021/10/20 11:20:34,YES,7,1,42558,42558
1961,TTWK00045327242558,TTWK000453272,2021/10/20 11:13:31,2021/10/20 11:20:34,YES,7,1,42558,42558
1963,TTWK00045329142558,TTWK000453291,2021/10/20 11:23:51,2021/10/20 12:05:59,YES,42,1,42558,42558
1964,TTWK00045329042558,TTWK000453290,2021/10/20 11:23:51,2021/10/20 12:05:59,YES,42,1,42558,42558
1965,TTWK00045328942558,TTWK000453289,2021/10/20 11:23:52,2021/10/20 12:05:59,YES,42,1,42558,42558
1966,TTWK00045329242558,TTWK000453292,2021/10/20 11:23:55,2021/10/20 12:05:59,YES,42,1,42558,42558
1967,TTWK00045329342558,TTWK000453293,2021/10/20 11:23:56,2021/10/20 12:05:59,YES,42,1,42558,42558
1969,TTWK000452000118401,TTWK000452000,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1970,TTWK000453284118401,TTWK000453284,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1971,TTWK000453285118401,TTWK000453285,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1972,TTWK000453286118401,TTWK000453286,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1973,TTWK000453287118401,TTWK000453287,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1974,TTWK000453283118401,TTWK000453283,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1975,TTWK000453282118401,TTWK000453282,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1977,TTWK00045325942558,TTWK000453259,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,42558,42558
1978,TTWK00045329842558,TTWK000453298,2021/10/20 12:05:59,尚未完成,NO,,1,42558,42558
1979,TTWK00043661142558,TTWK000436611,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,42558,42558
1980,TTWK00043661242558,TTWK000436612,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,42558,42558
1981,TTWK00043661342558,TTWK000436613,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,42558,42558
1982,TTWK00043661442558,TTWK000436614,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,42558,42558
1984,TTWK000453294118401,TTWK000453294,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1985,TTWK000453297118401,TTWK000453297,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1986,TTWK000453295118401,TTWK000453295,2021/10/20 12:05:59,2021/10/20 12:05:59,YES,0,1,118401,118401
1988,TTWK000436619118401,TTWK000436619,2021/10/20 12:05:59,2021/10/20 12:08:35,YES,3,1,118401,118401
1990,TTWK00043662042558,TTWK000436620,2021/10/20 12:05:59,2021/10/20 12:13:38,YES,8,1,42558,42558
1991,TTWK00043662142558,TTWK000436621,2021/10/20 12:05:59,2021/10/20 12:13:38,YES,8,1,42558,42558
1992,TTWK00043662242558,TTWK000436622,2021/10/20 12:05:59,2021/10/20 12:13:38,YES,8,1,42558,42558
1993,TTWK00043662342558,TTWK000436623,2021/10/20 12:05:59,2021/10/20 12:13:38,YES,8,1,42558,42558
1995,TTWK000436624118401,TTWK000436624,2021/10/20 12:14:06,2021/10/20 12:30:43,YES,17,1,118401,118401
1996,TTWK000436625118401,TTWK000436625,2021/10/20 12:14:06,2021/10/20 12:30:43,YES,17,1,118401,118401
1997,TTWK000436626118401,TTWK000436626,2021/10/20 12:14:39,2021/10/20 12:30:43,YES,16,1,118401,118401
1998,TTWK000436627118401,TTWK000436627,2021/10/20 12:14:39,2021/10/20 12:30:43,YES,16,1,118401,118401
1999,TTWK000436628118401,TTWK000436628,2021/10/20 12:14:39,2021/10/20 12:30:43,YES,16,1,118401,118401
2000,TTWK000436629118401,TTWK000436629,2021/10/20 12:14:39,2021/10/20 12:30:43,YES,16,1,118401,118401
2002,TTWK000436632103003,TTWK000436632,2021/10/20 12:34:58,尚未完成,NO,,1,103003,103003
2003,TTWK000436633103003,TTWK000436633,2021/10/20 12:35:01,尚未完成,NO,,1,103003,103003
2004,TTWK000436631103003,TTWK000436631,2021/10/20 12:35:06,尚未完成,NO,,1,103003,103003
2005,TTWK000453288103003,TTWK000453288,2021/10/20 12:35:14,尚未完成,NO,,1,103003,103003
2006,TTWK000436634103003,TTWK000436634,2021/10/20 12:35:15,尚未完成,NO,,1,103003,103003
2008,TTWK000436636118401,TTWK000436636,2021/10/20 12:35:49,尚未完成,NO,,1,118401,118401
2009,TTWK000436635118401,TTWK000436635,2021/10/20 12:35:53,尚未完成,NO,,1,118401,118401
2010,TTWK000436638118401,TTWK000436638,2021/10/20 12:35:54,尚未完成,NO,,1,118401,118401
2011,TTWK000436637118401,TTWK000436637,2021/10/20 12:35:55,2021/10/20 12:44:26,YES,9,1,118401,118401
2013,TTWK000436643103003,TTWK000436643,2021/10/20 12:43:56,尚未完成,NO,,1,103003,103003
2014,TTWK000436642103003,TTWK000436642,2021/10/20 12:44:00,尚未完成,NO,,1,103003,103003
2015,TTWK000436641103003,TTWK000436641,2021/10/20 12:44:02,尚未完成,NO,,1,103003,103003
2017,TTWK000436646118401,TTWK000436646,2021/10/20 12:46:43,尚未完成,NO,,1,118401,118401
2018,TTWK000436645118401,TTWK000436645,2021/10/20 12:46:44,尚未完成,NO,,1,118401,118401
2019,TTWK000436644118401,TTWK000436644,2021/10/20 12:46:58,尚未完成,NO,,1,118401,118401
2021,TTWK000436651103003,TTWK000436651,2021/10/20 12:53:35,尚未完成,NO,,1,103003,103003
2022,TTWK000436650103003,TTWK000436650,2021/10/20 12:53:40,尚未完成,NO,,1,103003,103003
2024,TTWK00043666543967,TTWK000436665,2021/10/20 13:34:19,2021/10/20 13:52:32,YES,18,1,43967,43967
2025,TTWK00043666343967,TTWK000436663,2021/10/20 13:34:21,2021/10/20 13:52:32,YES,18,1,43967,43967
2026,TTWK00043666443967,TTWK000436664,2021/10/20 13:34:27,2021/10/20 13:52:32,YES,18,1,43967,43967
2028,TTWK00043665343967,TTWK000436653,2021/10/20 13:54:15,2021/10/20 14:06:21,YES,12,1,43967,43967
2029,TTWK00043665443967,TTWK000436654,2021/10/20 13:54:21,2021/10/20 14:06:21,YES,12,1,43967,43967
2031,TTWK0005781079505,TTWK00057810,2021/10/20 14:02:40,2021/10/20 14:21:12,YES,19,1,79505,79505
2032,TTWK0005781279505,TTWK00057812,2021/10/20 14:02:59,2021/10/20 14:21:12,YES,18,1,79505,79505
2033,TTWK0005781379505,TTWK00057813,2021/10/20 14:03:08,2021/10/20 14:21:12,YES,18,1,79505,79505
2034,TTWK0005781479505,TTWK00057814,2021/10/20 14:03:08,2021/10/20 14:21:12,YES,18,1,79505,79505
2036,TTWK000436655118401,TTWK000436655,2021/10/20 14:05:16,2021/10/20 14:46:36,YES,41,1,118401,118401
2037,TTWK000436656118401,TTWK000436656,2021/10/20 14:05:17,2021/10/20 14:46:36,YES,41,1,118401,118401
2038,TTWK000436657118401,TTWK000436657,2021/10/20 14:05:41,2021/10/20 14:46:36,YES,41,1,118401,118401
2039,TTWK000436658118401,TTWK000436658,2021/10/20 14:05:41,尚未完成,NO,,1,118401,118401
2040,TTWK000436659118401,TTWK000436659,2021/10/20 14:05:41,尚未完成,NO,,1,118401,118401
2041,TTWK000436660118401,TTWK000436660,2021/10/20 14:05:41,2021/10/20 14:46:36,YES,41,1,118401,118401
2042,TTWK000436661118401,TTWK000436661,2021/10/20 14:05:48,2021/10/20 14:46:36,YES,41,1,118401,118401
2043,TTWK000436662118401,TTWK000436662,2021/10/20 14:06:03,2021/10/20 14:46:36,YES,41,1,118401,118401
2045,TTWK00045779443967,TTWK000457794,2021/10/20 14:09:04,2021/10/20 14:17:43,YES,9,1,43967,43967
2046,TTWK00045779543967,TTWK000457795,2021/10/20 14:09:05,2021/10/20 14:17:43,YES,9,1,43967,43967
2047,TTWK00045779243967,TTWK000457792,2021/10/20 14:09:06,2021/10/20 14:17:43,YES,9,1,43967,43967
2048,TTWK00045779343967,TTWK000457793,2021/10/20 14:09:08,2021/10/20 14:17:43,YES,9,1,43967,43967
2049,TTWK00045779643967,TTWK000457796,2021/10/20 14:09:13,2021/10/20 14:17:43,YES,8,1,43967,43967
2050,TTWK00045779743967,TTWK000457797,2021/10/20 14:09:16,2021/10/20 14:17:43,YES,8,1,43967,43967
2052,TTWK0005781179505,TTWK00057811,2021/10/20 14:21:42,2021/10/20 14:24:56,YES,3,1,79505,79505
2054,TTWK00045780943967,TTWK000457809,2021/10/20 14:22:02,2021/10/20 14:30:56,YES,9,2,43967,43967
2055,TTWK00045780143967,TTWK000457801,2021/10/20 14:22:03,2021/10/20 14:30:56,YES,9,2,43967,43967
2056,TTWK00045780543967,TTWK000457805,2021/10/20 14:22:06,2021/10/20 14:30:56,YES,9,1,43967,43967
2057,TTWK00045780443967,TTWK000457804,2021/10/20 14:22:07,2021/10/20 14:30:56,YES,9,1,43967,43967
2058,TTWK00045780643967,TTWK000457806,2021/10/20 14:22:09,2021/10/20 14:30:56,YES,9,1,43967,43967
2059,TTWK00045780743967,TTWK000457807,2021/10/20 14:22:10,2021/10/20 14:30:56,YES,9,1,43967,43967
2060,TTWK00045780343967,TTWK000457803,2021/10/20 14:22:16,2021/10/20 14:30:56,YES,9,1,43967,43967
2061,TTWK00045780243967,TTWK000457802,2021/10/20 14:22:17,2021/10/20 14:30:56,YES,9,1,43967,43967
2062,TTWK00045779943967,TTWK000457799,2021/10/20 14:22:24,2021/10/20 14:30:56,YES,9,1,43967,43967
2063,TTWK00045780043967,TTWK000457800,2021/10/20 14:22:25,2021/10/20 14:30:56,YES,9,1,43967,43967
2064,TTWK00045779843967,TTWK000457798,2021/10/20 14:22:28,2021/10/20 14:30:56,YES,8,1,43967,43967
2065,TTWK00045780843967,TTWK000457808,2021/10/20 14:22:29,2021/10/20 14:30:56,YES,8,1,43967,43967
2067,TTWK00045781979505,TTWK000457819,2021/10/20 14:24:00,2021/10/20 14:28:32,YES,5,1,79505,79505
2068,TTWK00045781779505,TTWK000457817,2021/10/20 14:24:13,2021/10/20 14:28:32,YES,4,1,79505,79505
2069,TTWK00045782079505,TTWK000457820,2021/10/20 14:24:27,2021/10/20 14:28:32,YES,4,1,79505,79505
2070,TTWK00045782179505,TTWK000457821,2021/10/20 14:24:35,2021/10/20 14:28:32,YES,4,1,79505,79505
2072,TTWK00043143842508,TTWK000431438,2021/10/20 14:28:09,2021/10/20 14:44:24,YES,16,1,42508,42508
2074,TTWK00045781579505,TTWK000457815,2021/10/20 14:28:52,2021/10/20 14:33:09,YES,4,1,79505,79505
2075,TTWK00045781679505,TTWK000457816,2021/10/20 14:28:59,2021/10/20 14:33:09,YES,4,1,79505,79505
2076,TTWK00045784579505,TTWK000457845,2021/10/20 14:35:07,2021/10/20 14:39:18,YES,4,1,79505,79505
2077,TTWK00045784679505,TTWK000457846,2021/10/20 14:35:18,2021/10/20 14:39:18,YES,4,1,79505,79505
2079,TTWK00045782343967,TTWK000457823,2021/10/20 14:36:23,2021/10/20 14:45:00,YES,9,1,43967,43967
2080,TTWK00045784443967,TTWK000457844,2021/10/20 14:36:24,2021/10/20 14:45:00,YES,9,1,43967,43967
2081,TTWK00045784243967,TTWK000457842,2021/10/20 14:36:25,2021/10/20 14:45:00,YES,9,1,43967,43967
2082,TTWK00045785243967,TTWK000457852,2021/10/20 14:36:29,2021/10/20 14:45:00,YES,9,1,43967,43967
2083,TTWK00045785043967,TTWK000457850,2021/10/20 14:36:31,2021/10/20 14:45:00,YES,8,1,43967,43967
2084,TTWK00045785343967,TTWK000457853,2021/10/20 14:36:31,2021/10/20 14:45:00,YES,8,1,43967,43967
2086,TTWK00045786179505,TTWK000457861,2021/10/20 14:40:24,2021/10/20 14:48:28,YES,8,1,79505,79505
2087,TTWK00045786279505,TTWK000457862,2021/10/20 14:40:31,2021/10/20 14:48:28,YES,8,1,79505,79505
2088,TTWK00045786679505,TTWK000457866,2021/10/20 14:40:34,2021/10/20 14:48:28,YES,8,1,79505,79505
2089,TTWK00045786779505,TTWK000457867,2021/10/20 14:40:42,2021/10/20 14:48:28,YES,8,1,79505,79505
2090,TTWK00045786879505,TTWK000457868,2021/10/20 14:40:42,2021/10/20 14:48:28,YES,8,1,79505,79505
2092,TTWK00045784779505,TTWK000457847,2021/10/20 14:48:40,2021/10/20 14:51:31,YES,3,1,79505,79505
2093,TTWK00045784879505,TTWK000457848,2021/10/20 14:48:49,2021/10/20 14:51:31,YES,3,1,79505,79505
2094,TTWK00045784979505,TTWK000457849,2021/10/20 14:51:56,2021/10/20 15:03:31,YES,12,1,79505,79505
2096,TTWK000457824118401,TTWK000457824,2021/10/20 14:53:28,2021/10/20 15:12:33,YES,19,1,118401,118401
2097,TTWK000457825118401,TTWK000457825,2021/10/20 14:53:29,2021/10/20 15:12:33,YES,19,1,118401,118401
2098,TTWK000457822118401,TTWK000457822,2021/10/20 14:53:37,2021/10/20 15:12:33,YES,19,1,118401,118401
2099,TTWK000436640118401,TTWK000436640,2021/10/20 14:53:41,2021/10/20 15:12:33,YES,19,1,118401,118401
2101,TTWK00045009343967,TTWK000450093,2021/10/20 14:54:20,2021/10/20 14:56:46,YES,2,1,43967,43967
2103,TTWK000457801118401,TTWK000457801,2021/10/20 15:13:41,2021/10/20 15:15:48,YES,2,2,118401,118401
2104,TTWK000457809118401,TTWK000457809,2021/10/20 15:13:43,2021/10/20 15:15:48,YES,2,2,118401,118401
2106,TTWK00045783979505,TTWK000457839,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2107,TTWK00045788679505,TTWK000457886,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2108,TTWK00045785479505,TTWK000457854,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2109,TTWK00045785579505,TTWK000457855,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2110,TTWK00045785679505,TTWK000457856,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2111,TTWK00045785779505,TTWK000457857,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2112,TTWK00045785879505,TTWK000457858,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2113,TTWK00045785979505,TTWK000457859,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2114,TTWK00045786079505,TTWK000457860,2021/10/20 15:18:57,2021/10/20 15:22:38,YES,4,1,79505,79505
2116,TTWK000457875118401,TTWK000457875,2021/10/20 15:23:01,尚未完成,NO,,1,118401,118401
2117,TTWK000457876118401,TTWK000457876,2021/10/20 15:23:03,尚未完成,NO,,1,118401,118401
2118,TTWK000457877118401,TTWK000457877,2021/10/20 15:23:26,尚未完成,NO,,1,118401,118401
2119,TTWK000457878118401,TTWK000457878,2021/10/20 15:23:26,尚未完成,NO,,1,118401,118401
2120,TTWK000457879118401,TTWK000457879,2021/10/20 15:23:26,尚未完成,NO,,1,118401,118401
2122,TTWK00045786389406,TTWK000457863,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,89406,89406
2123,TTWK00045786489406,TTWK000457864,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,89406,89406
2124,TTWK00045786589406,TTWK000457865,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,89406,89406
2125,TTWK00042585789406,TTWK000425857,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,89406,89406
2127,TTWK00045784143967,TTWK000457841,2021/10/20 15:48:21,尚未完成,NO,,1,43967,43967
2129,TTWK00045782679505,TTWK000457826,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2130,TTWK00045782779505,TTWK000457827,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2131,TTWK00045782879505,TTWK000457828,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2132,TTWK00045782979505,TTWK000457829,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2133,TTWK00045783079505,TTWK000457830,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2134,TTWK00045783179505,TTWK000457831,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2135,TTWK00045783279505,TTWK000457832,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2136,TTWK00045783379505,TTWK000457833,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2137,TTWK00045783479505,TTWK000457834,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2138,TTWK00045783579505,TTWK000457835,2021/10/20 15:48:21,尚未完成,NO,,1,79505,79505
2139,TTWK00045783679505,TTWK000457836,2021/10/20 15:48:21,尚未完成,NO,,1,79505,79505
2140,TTWK00045783779505,TTWK000457837,2021/10/20 15:48:21,尚未完成,NO,,1,79505,79505
2141,TTWK00045783879505,TTWK000457838,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,79505,79505
2143,TTWK00045787043967,TTWK000457870,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,43967,43967
2144,TTWK00045786943967,TTWK000457869,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,43967,43967
2145,TTWK00045787443967,TTWK000457874,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,43967,43967
2146,TTWK00045787343967,TTWK000457873,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,43967,43967
2147,TTWK00045787243967,TTWK000457872,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,43967,43967
2148,TTWK00045787143967,TTWK000457871,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,43967,43967
2150,TTWK00042585879505,TTWK000425858,2021/10/20 15:48:21,2021/10/20 15:51:26,YES,3,1,79505,79505
2151,TTWK00042585979505,TTWK000425859,2021/10/20 15:48:21,尚未完成,NO,,1,79505,79505
2153,TTWK00042585589406,TTWK000425855,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,89406,89406
2154,TTWK00042585689406,TTWK000425856,2021/10/20 15:48:21,2021/10/20 15:48:21,YES,0,1,89406,89406
2156,TTWK00042583443967,TTWK000425834,2021/10/20 15:53:20,2021/10/20 16:04:34,YES,11,1,43967,43967
2157,TTWK00042583543967,TTWK000425835,2021/10/20 15:53:20,2021/10/20 16:04:34,YES,11,1,43967,43967
2158,TTWK00042583643967,TTWK000425836,2021/10/20 15:53:22,2021/10/20 16:04:34,YES,11,1,43967,43967
2159,TTWK00042586443967,TTWK000425864,2021/10/20 15:53:31,2021/10/20 16:04:34,YES,11,1,43967,43967
2160,TTWK00042583343967,TTWK000425833,2021/10/20 15:53:32,2021/10/20 16:04:34,YES,11,1,43967,43967
2161,TTWK00042583243967,TTWK000425832,2021/10/20 15:53:33,2021/10/20 16:04:34,YES,11,1,43967,43967
2163,TTWK00045788779505,TTWK000457887,2021/10/20 15:54:16,2021/10/20 16:28:21,YES,34,1,79505,79505
2164,TTWK00045788879505,TTWK000457888,2021/10/20 15:54:53,2021/10/20 16:28:21,YES,33,1,79505,79505
2165,TTWK00045788979505,TTWK000457889,2021/10/20 15:54:53,2021/10/20 16:28:21,YES,33,1,79505,79505
2166,TTWK00045789079505,TTWK000457890,2021/10/20 15:54:53,2021/10/20 16:28:21,YES,33,1,79505,79505
2167,TTWK00045789179505,TTWK000457891,2021/10/20 15:54:53,2021/10/20 16:28:21,YES,33,1,79505,79505
2169,TTWK000452014102997,TTWK000452014,2021/10/20 15:56:52,2021/10/20 16:14:11,YES,17,1,102997,102997
2170,TTWK000425863102997,TTWK000425863,2021/10/20 15:56:54,2021/10/20 16:14:11,YES,17,1,102997,102997
2172,TTWK00042583789406,TTWK000425837,2021/10/20 16:06:32,2021/10/20 16:12:51,YES,6,1,89406,89406
2173,TTWK00042583889406,TTWK000425838,2021/10/20 16:06:34,2021/10/20 16:12:51,YES,6,1,89406,89406
2174,TTWK00042583989406,TTWK000425839,2021/10/20 16:06:34,2021/10/20 16:12:51,YES,6,1,89406,89406
2175,TTWK00042584089406,TTWK000425840,2021/10/20 16:06:34,2021/10/20 16:12:51,YES,6,1,89406,89406
2176,TTWK00042584189406,TTWK000425841,2021/10/20 16:06:35,2021/10/20 16:12:51,YES,6,1,89406,89406
2177,TTWK00042584289406,TTWK000425842,2021/10/20 16:06:35,2021/10/20 16:12:51,YES,6,1,89406,89406
2179,TTWK00042586243967,TTWK000425862,2021/10/20 16:07:35,2021/10/20 16:11:15,YES,4,1,43967,43967
2180,TTWK00042586143967,TTWK000425861,2021/10/20 16:07:38,2021/10/20 16:11:15,YES,4,1,43967,43967
2182,TTWK00042585189406,TTWK000425851,2021/10/20 16:13:26,2021/10/20 16:21:39,YES,8,1,89406,89406
2183,TTWK00042585089406,TTWK000425850,2021/10/20 16:13:27,2021/10/20 16:21:39,YES,8,1,89406,89406
2184,TTWK00042585489406,TTWK000425854,2021/10/20 16:13:34,2021/10/20 16:21:39,YES,8,1,89406,89406
2185,TTWK00042585389406,TTWK000425853,2021/10/20 16:13:35,2021/10/20 16:21:39,YES,8,1,89406,89406
2186,TTWK00042585289406,TTWK000425852,2021/10/20 16:13:37,2021/10/20 16:21:39,YES,8,1,89406,89406
2188,TTWK000425872102997,TTWK000425872,2021/10/20 16:14:38,2021/10/20 16:38:00,YES,23,1,102997,102997
2189,TTWK000425860102997,TTWK000425860,2021/10/20 16:14:38,2021/10/20 16:38:00,YES,23,1,102997,102997
