,Index,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
1727,TTWK00040171379576,TTWK000401713,2021/9/23 14:23:54,2021/9/23 14:46:53,YES,23,1,79576,79576
1729,TTWK00040171242436,TTWK000401712,2021/9/23 14:30:36,2021/9/23 14:37:02,YES,6,1,42436,42436
1731,TTWK00040173542436,TTWK000401735,2021/9/23 14:37:14,2021/9/23 14:45:42,YES,8,1,42436,42436
1732,TTWK00040172942436,TTWK000401729,2021/9/23 14:37:16,2021/9/23 14:45:42,YES,8,1,42436,42436
1734,TTWK00040172842436,TTWK000401728,2021/9/23 14:45:59,2021/9/23 14:48:36,YES,3,1,42436,42436
1736,TTWK00040170679576,TTWK000401706,2021/9/23 14:47:18,2021/9/23 15:20:52,YES,34,1,79576,79576
1737,TTWK00040170579576,TTWK000401705,2021/9/23 14:47:19,2021/9/23 15:20:52,YES,34,1,79576,79576
1738,TTWK00040169779576,TTWK000401697,2021/9/23 14:47:20,2021/9/23 15:20:52,YES,34,1,79576,79576
1739,TTWK00040169979576,TTWK000401699,2021/9/23 14:47:21,2021/9/23 15:20:52,YES,34,1,79576,79576
1740,TTWK00040170879576,TTWK000401708,2021/9/23 14:47:21,2021/9/23 15:20:52,YES,34,1,79576,79576
1741,TTWK00040169879576,TTWK000401698,2021/9/23 14:47:22,2021/9/23 15:20:52,YES,33,1,79576,79576
1742,TTWK00040170079576,TTWK000401700,2021/9/23 14:47:23,2021/9/23 15:20:52,YES,33,1,79576,79576
1743,TTWK00040170179576,TTWK000401701,2021/9/23 14:47:24,2021/9/23 15:20:52,YES,33,1,79576,79576
1744,TTWK00040171179576,TTWK000401711,2021/9/23 14:47:25,2021/9/23 15:20:52,YES,33,1,79576,79576
1745,TTWK00040170979576,TTWK000401709,2021/9/23 14:47:29,2021/9/23 15:20:52,YES,33,1,79576,79576
1746,TTWK00040170779576,TTWK000401707,2021/9/23 14:47:30,2021/9/23 15:20:52,YES,33,1,79576,79576
1747,TTWK00040170279576,TTWK000401702,2021/9/23 14:47:40,2021/9/23 15:20:52,YES,33,1,79576,79576
1748,TTWK00040170379576,TTWK000401703,2021/9/23 14:47:42,2021/9/23 15:20:52,YES,33,1,79576,79576
1750,TTWK00040170479576,TTWK000401704,2021/9/23 14:47:55,2021/9/23 15:20:52,YES,33,1,79576,79576
1754,TTWK00040171442436,TTWK000401714,2021/9/23 14:48:52,2021/9/23 14:53:36,YES,5,1,42436,42436
1756,TTWK00040172542436,TTWK000401725,2021/9/23 14:53:41,2021/9/23 15:28:07,YES,34,1,42436,42436
1757,TTWK00040172642436,TTWK000401726,2021/9/23 14:53:42,2021/9/23 15:28:07,YES,34,1,42436,42436
1758,TTWK00040172742436,TTWK000401727,2021/9/23 14:53:43,2021/9/23 15:28:07,YES,34,1,42436,42436
1759,TTWK00040172142436,TTWK000401721,2021/9/23 14:53:46,2021/9/23 15:28:07,YES,34,1,42436,42436
1760,TTWK00040172242436,TTWK000401722,2021/9/23 14:53:47,2021/9/23 15:28:07,YES,34,1,42436,42436
1761,TTWK00040171942436,TTWK000401719,2021/9/23 14:53:50,2021/9/23 15:28:07,YES,34,1,42436,42436
1762,TTWK00040172042436,TTWK000401720,2021/9/23 14:53:51,2021/9/23 15:28:07,YES,34,1,42436,42436
1763,TTWK00040171742436,TTWK000401717,2021/9/23 14:53:52,2021/9/23 15:28:07,YES,34,1,42436,42436
1764,TTWK00040171542436,TTWK000401715,2021/9/23 14:53:53,2021/9/23 15:28:07,YES,34,1,42436,42436
1765,TTWK00040171842436,TTWK000401718,2021/9/23 14:53:54,2021/9/23 15:28:07,YES,34,1,42436,42436
1766,TTWK00040171642436,TTWK000401716,2021/9/23 14:53:55,2021/9/23 15:28:07,YES,34,1,42436,42436
1767,TTWK00040172442436,TTWK000401724,2021/9/23 14:53:57,2021/9/23 15:28:07,YES,34,1,42436,42436
1768,TTWK00040172342436,TTWK000401723,2021/9/23 14:55:41,2021/9/23 15:28:07,YES,32,1,42436,42436
1769,TTWK00040173042436,TTWK000401730,2021/9/23 14:55:51,2021/9/23 15:28:07,YES,32,1,42436,42436
1770,TTWK00040173442436,TTWK000401734,2021/9/23 14:56:04,2021/9/23 15:28:07,YES,32,1,42436,42436
1772,TTWK00040175189431,TTWK000401751,2021/9/23 15:21:13,尚未完成,NO,,1,89431,89431
1773,TTWK00040174789431,TTWK000401747,2021/9/23 15:21:15,尚未完成,NO,,1,89431,89431
1774,TTWK00040174589431,TTWK000401745,2021/9/23 15:21:16,尚未完成,NO,,1,89431,89431
1775,TTWK00040174389431,TTWK000401743,2021/9/23 15:21:16,尚未完成,NO,,1,89431,89431
1776,TTWK00040174889431,TTWK000401748,2021/9/23 15:21:17,尚未完成,NO,,1,89431,89431
1777,TTWK00040173989431,TTWK000401739,2021/9/23 15:21:18,尚未完成,NO,,1,89431,89431
1778,TTWK00040174989431,TTWK000401749,2021/9/23 15:21:24,尚未完成,NO,,1,89431,89431
1779,TTWK00040174689431,TTWK000401746,2021/9/23 15:21:25,尚未完成,NO,,1,89431,89431
1780,TTWK00040173889431,TTWK000401738,2021/9/23 15:21:28,尚未完成,NO,,1,89431,89431
1781,TTWK00040174089431,TTWK000401740,2021/9/23 15:21:29,尚未完成,NO,,1,89431,89431
1782,TTWK00040174189431,TTWK000401741,2021/9/23 15:21:29,尚未完成,NO,,1,89431,89431
1783,TTWK00040174289431,TTWK000401742,2021/9/23 15:21:33,尚未完成,NO,,1,89431,89431
1784,TTWK00040173789431,TTWK000401737,2021/9/23 15:21:34,尚未完成,NO,,1,89431,89431
1785,TTWK00040174489431,TTWK000401744,2021/9/23 15:21:38,尚未完成,NO,,1,89431,89431
1786,TTWK00040173689431,TTWK000401736,2021/9/23 15:21:44,尚未完成,NO,,1,89431,89431
1787,TTWK00040175089431,TTWK000401750,2021/9/23 15:21:47,尚未完成,NO,,1,89431,89431
1789,TTWK00040175379576,TTWK000401753,2021/9/23 15:22:18,2021/9/23 16:25:20,YES,63,1,79576,79576
1790,TTWK00040175279576,TTWK000401752,2021/9/23 15:22:19,2021/9/23 16:25:20,YES,63,1,79576,79576
1791,TTWK00040175479576,TTWK000401754,2021/9/23 15:22:20,2021/9/23 16:25:20,YES,63,1,79576,79576
1792,TTWK00040175579576,TTWK000401755,2021/9/23 15:22:23,2021/9/23 16:25:20,YES,63,1,79576,79576
1793,TTWK00040175679576,TTWK000401756,2021/9/23 15:22:43,2021/9/23 16:25:20,YES,63,1,79576,79576
1795,TTWK00040176142436,TTWK000401761,2021/9/23 15:34:27,2021/9/23 16:25:20,YES,51,2,42436,42436
1796,TTWK00040176242436,TTWK000401762,2021/9/23 15:34:31,2021/9/23 16:25:20,YES,51,2,42436,42436
1797,TTWK00040176442436,TTWK000401764,2021/9/23 15:34:35,2021/9/23 16:25:20,YES,51,2,42436,42436
1798,TTWK00040176342436,TTWK000401763,2021/9/23 15:34:38,2021/9/23 16:25:20,YES,51,2,42436,42436
1800,TTWK00042735379568,TTWK000427353,2021/9/23 15:35:13,2021/9/23 16:25:20,YES,50,1,79568,79568
1801,TTWK00042735279568,TTWK000427352,2021/9/23 15:35:17,2021/9/23 16:25:20,YES,50,1,79568,79568
1803,TTWK000427355102997,TTWK000427355,2021/9/23 16:25:20,2021/9/23 16:25:20,YES,0,1,102997,102997
1804,TTWK000427348102997,TTWK000427348,2021/9/23 16:25:20,2021/9/23 16:25:20,YES,0,1,102997,102997
1805,TTWK000401731102997,TTWK000401731,2021/9/23 16:25:20,2021/9/23 16:25:20,YES,0,1,102997,102997
1806,TTWK000401732102997,TTWK000401732,2021/9/23 16:25:20,2021/9/23 16:25:20,YES,0,1,102997,102997
1807,TTWK000401733102997,TTWK000401733,2021/9/23 16:25:20,2021/9/23 16:25:20,YES,0,1,102997,102997
1809,TTWK00042735479576,TTWK000427354,2021/9/23 16:25:20,尚未完成,NO,,1,79576,79576
1811,TTWK000447863102948,TTWK000447863,2021/9/23 16:25:20,2021/9/23 16:25:28,YES,0,1,102948,102948
1812,TTWK000447862102948,TTWK000447862,2021/9/23 16:25:20,2021/9/23 16:25:28,YES,0,1,102948,102948
1814,TTWK00044785842577,TTWK000447858,2021/9/23 16:31:05,2021/9/23 16:53:37,YES,23,1,42577,42577
1816,TTWK00044785142577,TTWK000447851,2021/9/23 16:53:14,2021/9/23 16:53:37,YES,0,1,42577,42577
14,TTWK00044014942436,TTWK000440149,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,42436,42436
15,TTWK00044014842436,TTWK000440148,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,42436,42436
16,TTWK00044014542436,TTWK000440145,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,42436,42436
17,TTWK00044014742436,TTWK000440147,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,42436,42436
18,TTWK00044014642436,TTWK000440146,2021/9/24 10:18:20,尚未完成,NO,,1,42436,42436
20,TTWK00044014142436,TTWK000440141,2021/9/24 10:18:20,尚未完成,NO,,1,42436,42436
21,TTWK000440143103031,TTWK000440143,2021/9/24 10:18:20,尚未完成,NO,,1,103031,103031
22,TTWK000440144103031,TTWK000440144,2021/9/24 10:18:20,尚未完成,NO,,1,103031,103031
23,TTWK000440142103031,TTWK000440142,,尚未完成,NO,,1,103031,103031
25,TTWK000440155118407,TTWK000440155,2021/9/24 10:18:20,2021/9/24 10:39:46,YES,21,1,118407,118407
26,TTWK000440154118407,TTWK000440154,2021/9/24 10:18:20,2021/9/24 10:39:46,YES,21,1,118407,118407
27,TTWK000440153118407,TTWK000440153,2021/9/24 10:18:20,2021/9/24 10:39:46,YES,21,1,118407,118407
28,TTWK000440152118407,TTWK000440152,2021/9/24 10:18:20,2021/9/24 10:39:46,YES,21,1,118407,118407
29,TTWK000440156118407,TTWK000440156,2021/9/24 10:18:20,2021/9/24 10:39:46,YES,21,1,118407,118407
31,TTWK00044011251999,TTWK000440112,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,51999,51999
32,TTWK00044011051999,TTWK000440110,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,51999,51999
33,TTWK00044011151999,TTWK000440111,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,51999,51999
34,TTWK00044010951999,TTWK000440109,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,51999,51999
35,TTWK00044010851999,TTWK000440108,2021/9/24 10:18:20,2021/9/24 10:18:20,YES,0,1,51999,51999
36,TTWK00044010751999,TTWK000440107,2021/9/24 10:18:20,尚未完成,NO,,1,51999,51999
38,TTWK00044018042436,TTWK000440180,2021/9/24 10:18:20,2021/9/24 10:43:55,YES,26,2,42436,42436
39,TTWK00044018242436,TTWK000440182,2021/9/24 10:18:20,2021/9/24 10:43:55,YES,26,2,42436,42436
40,TTWK00044018342436,TTWK000440183,2021/9/24 10:18:20,尚未完成,NO,,2,42436,42436
41,TTWK00044017942436,TTWK000440179,2021/9/24 10:18:20,2021/9/24 10:43:55,YES,26,1,42436,42436
42,TTWK00044017442436,TTWK000440174,2021/9/24 10:18:20,2021/9/24 10:43:55,YES,26,1,42436,42436
43,TTWK00044017542436,TTWK000440175,2021/9/24 10:18:20,2021/9/24 10:43:55,YES,26,1,42436,42436
44,TTWK00044017642436,TTWK000440176,2021/9/24 10:18:20,2021/9/24 10:43:55,YES,26,1,42436,42436
45,TTWK00044017742436,TTWK000440177,2021/9/24 10:18:20,2021/9/24 10:43:55,YES,26,1,42436,42436
59,TTWK000440117103031,TTWK000440117,2021/9/24 10:23:06,2021/9/24 10:46:06,YES,23,1,103031,103031
60,TTWK000440116103031,TTWK000440116,2021/9/24 10:23:07,尚未完成,NO,,1,103031,103031
61,TTWK000440115103031,TTWK000440115,2021/9/24 10:23:08,2021/9/24 10:46:04,YES,23,2,103031,103031
62,TTWK000440120103031,TTWK000440120,2021/9/24 10:23:25,2021/9/24 10:46:22,YES,23,1,103031,103031
63,TTWK000440119103031,TTWK000440119,2021/9/24 10:23:27,尚未完成,NO,,1,103031,103031
64,TTWK000440118103031,TTWK000440118,2021/9/24 10:23:29,2021/9/24 10:46:25,YES,23,1,103031,103031
72,TTWK00044013051999,TTWK000440130,2021/9/24 10:26:15,2021/9/24 10:50:31,YES,24,1,51999,51999
73,TTWK00044013451999,TTWK000440134,2021/9/24 10:26:30,尚未完成,NO,,1,51999,51999
74,TTWK00044012951999,TTWK000440129,2021/9/24 10:27:07,2021/9/24 10:50:31,YES,23,1,51999,51999
80,TTWK00044013151999,TTWK000440131,2021/9/24 10:28:17,2021/9/24 10:50:44,YES,22,1,51999,51999
81,TTWK00044013251999,TTWK000440132,2021/9/24 10:28:17,2021/9/24 10:50:44,YES,22,1,51999,51999
82,TTWK00044013351999,TTWK000440133,2021/9/24 10:28:17,2021/9/24 10:50:44,YES,22,1,51999,51999
92,TTWK00044012642532,TTWK000440126,2021/9/24 10:35:25,2021/9/24 10:35:25,YES,0,1,42532,42532
93,TTWK00044012542532,TTWK000440125,2021/9/24 10:35:26,2021/9/24 10:48:00,YES,13,1,42532,42532
94,TTWK00044012442532,TTWK000440124,2021/9/24 10:35:27,2021/9/24 10:35:27,YES,0,1,42532,42532
95,TTWK00044012342532,TTWK000440123,2021/9/24 10:35:48,2021/9/24 10:35:48,YES,0,1,42532,42532
96,TTWK00044012242532,TTWK000440122,2021/9/24 10:35:50,2021/9/24 10:35:50,YES,0,1,42532,42532
97,TTWK00044790542532,TTWK000447905,2021/9/24 10:36:47,2021/9/24 10:36:47,YES,0,1,42532,42532
98,TTWK00044790642532,TTWK000447906,2021/9/24 10:37:27,2021/9/24 10:37:27,YES,0,1,42532,42532
99,TTWK00044790742532,TTWK000447907,2021/9/24 10:37:27,2021/9/24 11:05:59,YES,29,1,42532,42532
100,TTWK00044792542532,TTWK000447925,2021/9/24 10:37:52,2021/9/24 11:05:59,YES,28,1,42532,42532
101,TTWK00044793642532,TTWK000447936,2021/9/24 10:37:52,尚未完成,NO,,1,42532,42532
102,TTWK00040209642532,TTWK000402096,2021/9/24 10:38:17,尚未完成,NO,,1,42532,42532
103,TTWK00040209742532,TTWK000402097,2021/9/24 10:39:03,2021/9/24 11:05:59,YES,27,1,42532,42532
104,TTWK00040209842532,TTWK000402098,2021/9/24 10:39:03,2021/9/24 11:05:30,YES,26,1,42532,42532
106,TTWK000440128118407,TTWK000440128,2021/9/24 10:40:18,2021/9/24 10:54:57,YES,15,1,118407,118407
107,TTWK000440127118407,TTWK000440127,2021/9/24 10:40:22,2021/9/24 10:54:57,YES,15,1,118407,118407
109,TTWK000440163103031,TTWK000440163,2021/9/24 10:44:35,2021/9/24 10:56:11,YES,12,1,103031,103031
111,TTWK00044015742532,TTWK000440157,2021/9/24 10:48:16,2021/9/24 11:05:30,YES,17,1,42532,42532
112,TTWK00044019242532,TTWK000440192,2021/9/24 10:48:17,2021/9/24 11:05:30,YES,17,1,42532,42532
113,TTWK00044015942532,TTWK000440159,2021/9/24 10:48:18,2021/9/24 11:05:30,YES,17,1,42532,42532
114,TTWK00044016042532,TTWK000440160,2021/9/24 10:48:25,2021/9/24 11:05:30,YES,17,1,42532,42532
115,TTWK00044016142532,TTWK000440161,2021/9/24 10:48:30,尚未完成,NO,,1,42532,42532
116,TTWK00044016542532,TTWK000440165,2021/9/24 10:48:31,2021/9/24 11:05:30,YES,17,1,42532,42532
117,TTWK00044016442532,TTWK000440164,2021/9/24 10:48:32,2021/9/24 11:05:30,YES,17,1,42532,42532
118,TTWK00044019342532,TTWK000440193,2021/9/24 10:49:54,尚未完成,NO,,1,42532,42532
119,TTWK00044015842532,TTWK000440158,2021/9/24 10:49:55,尚未完成,NO,,1,42532,42532
121,TTWK00044018051999,TTWK000440180,2021/9/24 10:51:46,2021/9/24 11:04:55,YES,13,2,51999,51999
122,TTWK00044018251999,TTWK000440182,2021/9/24 10:51:47,2021/9/24 11:04:55,YES,13,2,51999,51999
123,TTWK00044018351999,TTWK000440183,2021/9/24 10:51:48,2021/9/24 11:04:55,YES,13,2,51999,51999
125,TTWK000440173103031,TTWK000440173,2021/9/24 10:57:31,尚未完成,NO,,1,103031,103031
126,TTWK000440166103031,TTWK000440166,2021/9/24 10:57:39,尚未完成,NO,,1,103031,103031
127,TTWK000440172103031,TTWK000440172,2021/9/24 10:57:39,2021/9/24 11:23:00,YES,25,1,103031,103031
131,TTWK000440139118407,TTWK000440139,,2021/9/24 11:27:17,YES,64027407,1,118407,118407
132,TTWK000440138118407,TTWK000440138,2021/9/24 11:02:12,2021/9/24 11:27:17,YES,25,1,118407,118407
133,TTWK000440206118407,TTWK000440206,2021/9/24 11:02:14,2021/9/24 11:27:17,YES,25,1,118407,118407
135,TTWK00044016242532,TTWK000440162,2021/9/24 11:06:27,尚未完成,NO,,1,42532,42532
146,TTWK00044013651999,TTWK000440136,2021/9/24 11:07:41,尚未完成,NO,,1,51999,51999
147,TTWK00044013751999,TTWK000440137,2021/9/24 11:07:45,2021/9/24 11:13:30,YES,6,1,51999,51999
148,TTWK00044012142532,TTWK000440121,2021/9/24 11:15:02,尚未完成,NO,,1,42532,42532
149,TTWK00044019542532,TTWK000440195,2021/9/24 11:13:46,尚未完成,NO,,1,42532,42532
150,TTWK00044019642532,TTWK000440196,2021/9/24 11:13:54,尚未完成,NO,,1,42532,42532
154,TTWK00044019042436,TTWK000440190,2021/9/24 11:15:53,2021/9/24 11:21:32,YES,6,1,42436,42436
155,TTWK00044018942436,TTWK000440189,2021/9/24 11:16:00,2021/9/24 11:21:32,YES,6,1,42436,42436
156,TTWK00044018842436,TTWK000440188,2021/9/24 11:16:12,2021/9/24 11:21:32,YES,5,1,42436,42436
157,TTWK00044790042436,TTWK000447900,2021/9/24 11:17:20,尚未完成,NO,,1,42436,42436
158,TTWK00044790142436,TTWK000447901,2021/9/24 11:17:34,2021/9/24 11:21:32,YES,4,1,42436,42436
160,TTWK00044020042532,TTWK000440200,2021/9/24 11:19:10,2021/9/24 11:25:41,YES,7,1,42532,42532
161,TTWK00044019942532,TTWK000440199,2021/9/24 11:19:11,2021/9/24 11:25:41,YES,6,1,42532,42532
162,TTWK00044019742532,TTWK000440197,2021/9/24 11:19:13,2021/9/24 11:25:41,YES,6,1,42532,42532
163,TTWK00044019842532,TTWK000440198,2021/9/24 11:19:14,2021/9/24 11:25:41,YES,6,1,42532,42532
165,TTWK00044018751999,TTWK000440187,2021/9/24 11:19:53,尚未完成,NO,,1,51999,51999
166,TTWK00036597051999,TTWK000365970,2021/9/24 11:19:55,2021/9/24 11:44:20,YES,24,1,51999,51999
167,TTWK00044018651999,TTWK000440186,2021/9/24 11:20:05,2021/9/24 11:44:20,YES,24,1,51999,51999
168,TTWK00044018551999,TTWK000440185,2021/9/24 11:20:07,2021/9/24 11:44:20,YES,24,1,51999,51999
170,TTWK00044020442436,TTWK000440204,2021/9/24 11:21:50,尚未完成,NO,,2,42436,42436
171,TTWK00044020542436,TTWK000440205,2021/9/24 11:21:52,尚未完成,NO,,1,42436,42436
172,TTWK00044020242436,TTWK000440202,2021/9/24 11:21:55,2021/9/24 11:47:30,YES,26,2,42436,42436
173,TTWK00044020342436,TTWK000440203,2021/9/24 11:21:55,尚未完成,NO,,2,42436,42436
174,TTWK00044024742436,TTWK000440247,2021/9/24 11:21:59,尚未完成,NO,,1,42436,42436
175,TTWK00044024842436,TTWK000440248,2021/9/24 11:22:01,尚未完成,NO,,1,42436,42436
177,TTWK000440227103031,TTWK000440227,2021/9/24 11:23:36,2021/9/24 11:38:40,YES,15,1,103031,103031
178,TTWK000440224103031,TTWK000440224,2021/9/24 11:23:37,2021/9/24 11:38:41,YES,15,1,103031,103031
179,TTWK000440226103031,TTWK000440226,2021/9/24 11:23:39,2021/9/24 11:38:42,YES,15,1,103031,103031
180,TTWK000440225103031,TTWK000440225,2021/9/24 11:23:40,2021/9/24 11:38:44,YES,15,1,103031,103031
181,TTWK000440265103031,TTWK000440265,2021/9/24 11:23:41,2021/9/24 11:38:45,YES,15,1,103031,103031
182,TTWK000440223103031,TTWK000440223,2021/9/24 11:23:53,2021/9/24 11:38:53,YES,15,1,103031,103031
183,TTWK000440229103031,TTWK000440229,2021/9/24 11:23:53,2021/9/24 11:38:54,YES,15,1,103031,103031
184,TTWK000440228103031,TTWK000440228,2021/9/24 11:23:54,2021/9/24 11:38:55,YES,15,1,103031,103031
185,TTWK000440222103031,TTWK000440222,2021/9/24 11:23:55,2021/9/24 11:38:55,YES,15,1,103031,103031
186,TTWK000440221103031,TTWK000440221,2021/9/24 11:23:56,尚未完成,NO,,1,103031,103031
187,TTWK000440230103031,TTWK000440230,2021/9/24 11:23:57,尚未完成,NO,,1,103031,103031
189,TTWK00044023342532,TTWK000440233,2021/9/24 11:25:59,尚未完成,NO,,1,42532,42532
190,TTWK00044023442532,TTWK000440234,2021/9/24 11:25:59,尚未完成,NO,,1,42532,42532
191,TTWK00044023542532,TTWK000440235,2021/9/24 11:26:03,尚未完成,NO,,1,42532,42532
192,TTWK00044023142532,TTWK000440231,2021/9/24 11:26:08,尚未完成,NO,,1,42532,42532
193,TTWK00044023242532,TTWK000440232,2021/9/24 11:26:11,尚未完成,NO,,1,42532,42532
194,TTWK00044023742532,TTWK000440237,2021/9/24 11:26:20,2021/9/24 11:49:58,YES,24,1,42532,42532
195,TTWK00044023642532,TTWK000440236,2021/9/24 11:26:26,尚未完成,NO,,1,42532,42532
197,TTWK000440217118407,TTWK000440217,2021/9/24 11:27:56,尚未完成,NO,,2,118407,118407
198,TTWK000440216118407,TTWK000440216,2021/9/24 11:27:57,尚未完成,NO,,2,118407,118407
199,TTWK000440213118407,TTWK000440213,2021/9/24 11:27:59,尚未完成,NO,,1,118407,118407
200,TTWK000440212118407,TTWK000440212,2021/9/24 11:28:00,尚未完成,NO,,1,118407,118407
201,TTWK000440214118407,TTWK000440214,2021/9/24 11:28:11,尚未完成,NO,,2,118407,118407
202,TTWK000440215118407,TTWK000440215,2021/9/24 11:28:12,尚未完成,NO,,2,118407,118407
203,TTWK000440210118407,TTWK000440210,2021/9/24 11:28:15,尚未完成,NO,,1,118407,118407
204,TTWK000440211118407,TTWK000440211,2021/9/24 11:28:16,尚未完成,NO,,1,118407,118407
205,TTWK000440218118407,TTWK000440218,2021/9/24 11:28:18,尚未完成,NO,,2,118407,118407
206,TTWK000440219118407,TTWK000440219,2021/9/24 11:28:19,尚未完成,NO,,2,118407,118407
207,TTWK000440220118407,TTWK000440220,2021/9/24 11:29:01,尚未完成,NO,,2,118407,118407
208,TTWK000440207118407,TTWK000440207,2021/9/24 11:29:16,尚未完成,NO,,2,118407,118407
209,TTWK000440209118407,TTWK000440209,2021/9/24 11:29:18,尚未完成,NO,,1,118407,118407
210,TTWK000440208118407,TTWK000440208,2021/9/24 11:29:19,尚未完成,NO,,1,118407,118407
222,TTWK00044020442436,TTWK000440204,2021/9/24 11:30:29,尚未完成,NO,,2,42436,42436
223,TTWK00044024042436,TTWK000440240,2021/9/24 11:30:29,尚未完成,NO,,2,42436,42436
224,TTWK00044024142436,TTWK000440241,2021/9/24 11:30:29,2021/9/24 11:47:30,YES,17,1,42436,42436
225,TTWK00044024242436,TTWK000440242,2021/9/24 11:30:33,2021/9/24 11:47:30,YES,17,1,42436,42436
227,TTWK000440168118411,TTWK000440168,2021/9/24 11:33:58,2021/9/24 12:00:02,YES,26,1,118411,118411
228,TTWK000440169118411,TTWK000440169,2021/9/24 11:33:59,2021/9/24 12:00:02,YES,26,1,118411,118411
229,TTWK000440242118411,TTWK000440242,2021/9/24 11:47:30,尚未完成,NO,,1,118411,118411
232,TTWK000440234103031,TTWK000440234,2021/9/24 11:49:58,尚未完成,NO,,1,103031,103031
233,TTWK000440235103031,TTWK000440235,2021/9/24 11:49:58,尚未完成,NO,,1,103031,103031
234,TTWK000440231103031,TTWK000440231,2021/9/24 11:49:58,尚未完成,NO,,1,103031,103031
235,TTWK000440232103031,TTWK000440232,2021/9/24 11:49:58,尚未完成,NO,,1,103031,103031
236,TTWK000440273103031,TTWK000440273,2021/9/24 11:40:47,2021/9/24 13:13:36,YES,93,1,103031,103031
238,TTWK000440271102997,TTWK000440271,2021/9/24 11:42:09,尚未完成,NO,,1,102997,102997
239,TTWK000440270102997,TTWK000440270,2021/9/24 11:42:11,尚未完成,NO,,1,102997,102997
240,TTWK000440267102997,TTWK000440267,2021/9/24 11:42:11,尚未完成,NO,,1,102997,102997
241,TTWK000440268102997,TTWK000440268,2021/9/24 11:42:12,尚未完成,NO,,1,102997,102997
242,TTWK000440269102997,TTWK000440269,2021/9/24 11:42:18,2021/9/24 11:50:36,YES,8,1,102997,102997
244,TTWK000440150102997,TTWK000440150,2021/9/24 11:42:20,2021/9/24 11:50:36,YES,8,1,102997,102997
246,TTWK000440275102983,TTWK000440275,2021/9/24 11:43:10,2021/9/24 12:02:37,YES,19,1,102983,102983
247,TTWK000440276102983,TTWK000440276,2021/9/24 11:43:11,2021/9/24 12:02:37,YES,19,1,102983,102983
248,TTWK000440277102983,TTWK000440277,2021/9/24 11:43:13,2021/9/24 12:02:37,YES,19,1,102983,102983
249,TTWK000440278102983,TTWK000440278,2021/9/24 11:43:14,2021/9/24 12:02:37,YES,19,1,102983,102983
251,TTWK000440279102983,TTWK000440279,2021/9/24 11:43:22,2021/9/24 12:02:37,YES,19,1,102983,102983
252,TTWK000440281102983,TTWK000440281,2021/9/24 11:43:25,2021/9/24 12:02:37,YES,19,1,102983,102983
253,TTWK000440282102983,TTWK000440282,2021/9/24 11:43:26,2021/9/24 12:02:37,YES,19,1,102983,102983
254,TTWK000440283102983,TTWK000440283,2021/9/24 11:43:27,2021/9/24 12:02:37,YES,19,1,102983,102983
255,TTWK000440284102983,TTWK000440284,2021/9/24 11:43:28,2021/9/24 12:02:37,YES,19,1,102983,102983
257,TTWK00044023851999,TTWK000440238,2021/9/24 11:45:57,2021/9/24 11:58:44,YES,13,1,51999,51999
258,TTWK00044024451999,TTWK000440244,2021/9/24 11:45:59,2021/9/24 11:58:44,YES,13,1,51999,51999
259,TTWK00044024351999,TTWK000440243,2021/9/24 11:46:00,2021/9/24 11:58:44,YES,13,1,51999,51999
260,TTWK00044030151999,TTWK000440301,2021/9/24 11:46:02,2021/9/24 11:58:44,YES,13,1,51999,51999
